t11,v11,c
19,3.7,171.29
19,3.7,171.57
19,3.7,171.33
19,3.6,170.97
19,3.7,171.49
19,3.7,171.27
19,3.7,171.45
19,3.6,171.49
19,3.7,171.79
19,3.6,171.17
19,3.7,171.35
19,3.7,171.05
19,3.7,170.95
19,3.6,171.17
20,3.6,171.59
19,3.7,171.49
19,3.7,171.07
19,3.7,171.17
19,3.6,171.27
19,3.6,171.07
20,3.6,171.89
19,3.6,170.97
19,3.6,171.49
19,3.7,171.49
19,3.6,172.01
19,3.7,171.17
19,3.6,171.57
19,3.6,171.17
19,3.6,171.39
19,3.6,171.49
19,3.6,171.37
19,3.6,171.91
20,3.6,171.69
19,3.6,171.17
19,3.7,171.81
19,3.6,171.29
19,3.7,171.59
19,3.7,171.35
19,3.7,171.69
19,3.6,171.47
19,3.7,171.47
19,3.7,171.17
19,3.6,171.69
19,3.7,170.87
20,3.7,171.05
19,3.6,171.39
19,3.7,171.21
20,3.6,171.37
19,3.6,171.63
19,3.6,171.19
19,3.7,171.27
19,3.7,171.29
20,3.7,171.29
20,3.7,170.97
19,3.6,171.57
20,3.6,171.47
19,3.7,171.27
19,3.7,171.27
19,3.7,171.19
19,3.6,171.39
20,3.7,171.79
20,3.6,170.65
19,3.6,171.47
19,3.7,171.49
19,3.7,171.37
20,3.7,171.55
19,3.7,171.27
19,3.7,170.97
20,3.7,171.89
19,3.6,171.47
19,3.7,171.49
19,3.7,171.57
19,3.7,171.89
19,3.7,171.47
19,3.6,171.29
19,3.7,170.87
19,3.7,171.47
19,3.6,171.27
20,3.7,171.59
19,3.7,171.71
19,3.7,171.35
19,3.7,171.47
19,3.6,171.37
19,3.6,170.79
19,3.7,171.39
20,3.7,171.79
19,3.7,170.87
20,3.6,171.67
19,3.7,171.69
19,3.7,171.57
19,3.7,171.59
19,3.7,171.51
19,3.7,171.45
19,3.6,171.69
19,3.7,171.89
19,3.7,171.69
19,3.7,171.49
19,3.7,171.15
19,3.7,171.89
19,3.7,171.97
19,3.7,171.47
18,3.7,171.69
19,3.7,171.69
19,3.6,171.25
19,3.6,171.29
19,3.7,172.03
19,3.6,171.49
19,3.7,171.37
19,3.6,171.57
18,3.7,171.71
19,3.6,171.31
19,3.6,171.19
19,3.7,172.01
19,3.6,171.99
19,3.7,171.69
19,3.7,171.69
19,3.6,171.35
19,3.6,171.89
19,3.6,171.39
19,3.7,171.37
19,3.7,171.89
19,3.7,171.37
19,3.6,171.27
19,3.7,171.87
19,3.7,171.17
19,3.6,171.89
19,3.6,171.09
19,3.7,171.27
19,3.7,171.57
19,3.6,171.27
19,3.7,171.37
19,3.6,171.59
19,3.6,171.17
19,3.6,171.79
19,3.6,171.59
19,3.6,171.57
20,3.6,171.47
19,3.7,171.47
19,3.7,171.05
19,3.6,171.59
19,3.7,172.22
19,3.6,171.15
19,3.6,171.91
19,3.6,171.59
19,3.7,171.09
19,3.6,171.35
19,3.7,171.61
19,3.6,171.37
19,3.7,171.49
19,3.6,171.25
19,3.7,171.05
19,3.7,171.69
19,3.6,171.99
19,3.6,171.91
19,3.6,171.89
19,3.7,172.22
19,3.6,171.39
19,3.7,171.39
19,3.7,171.51
19,3.7,171.81
19,3.6,171.69
19,3.7,171.49
19,3.6,171.57
19,3.7,171.99
19,3.7,171.89
19,3.7,171.57
19,3.7,171.79
19,3.6,171.27
19,3.7,171.97
19,3.7,171.59
19,3.7,171.93
19,3.6,171.51
19,3.6,171.89
19,3.7,171.47
19,3.7,171.19
19,3.6,172.22
19,3.7,171.39
19,3.7,171.31
19,3.7,171.77
19,3.6,171.37
19,3.7,171.67
19,3.6,171.47
18,3.6,171.29
19,3.6,171.83
19,3.6,171.47
19,3.7,171.17
19,3.7,171.25
19,3.7,171.07
19,3.6,171.57
19,3.7,171.79
19,3.6,171.67
19,3.7,171.71
19,3.7,171.03
19,3.7,171.21
19,3.7,171.69
19,3.6,171.91
19,3.7,171.89
19,3.6,171.87
19,3.6,171.51
19,3.6,171.17
19,3.6,171.89
19,3.7,171.79
19,3.6,171.99
19,3.6,171.47
19,3.7,172.32
19,3.6,171.99
19,3.7,171.59
19,3.6,171.61
19,3.6,171.79
19,3.6,170.89
19,3.7,171.57
19,3.6,172.42
19,3.7,171.99
19,3.6,171.51
19,3.7,171.99
19,3.6,171.49
19,3.6,172.03
19,3.6,171.19
20,3.6,171.37
19,3.6,172.22
19,3.7,171.27
19,3.6,171.25
19,3.6,171.79
19,3.6,171.47
19,3.6,171.17
19,3.6,171.71
19,3.7,171.67
19,3.6,172.01
19,3.7,172.09
19,3.6,171.47
19,3.6,171.87
19,3.7,171.57
19,3.6,171.59
19,3.6,171.67
19,3.6,171.69
20,3.7,171.67
19,3.6,172.11
19,3.7,172.2
19,3.7,172.09
19,3.7,171.47
19,3.6,172.07
19,3.6,172.64
19,3.6,171.51
19,3.7,171.47
19,3.7,171.49
19,3.6,172.34
19,3.6,171.61
19,3.7,171.97
19,3.6,171.37
19,3.6,171.81
19,3.6,171.69
19,3.7,171.57
19,3.6,171.35
19,3.6,171.87
19,3.6,171.31
19,3.6,171.79
19,3.6,171.47
19,3.6,171.53
19,3.7,171.39
19,3.7,171.07
19,3.6,171.29
19,3.6,171.71
19,3.7,171.71
19,3.6,171.79
19,3.6,172.14
19,3.6,171.69
19,3.6,171.83
19,3.7,171.57
19,3.6,171.47
19,3.7,171.17
19,3.6,171.69
20,3.7,171.79
19,3.7,171.59
19,3.6,172.32
19,3.7,171.69
19,3.6,172.03
19,3.7,171.29
19,3.6,171.17
19,3.7,171.77
19,3.6,171.37
19,3.6,171.27
19,3.6,171.37
19,3.6,171.37
19,3.6,171.47
19,3.6,171.71
19,3.6,172.11
19,3.7,171.47
19,3.7,171.67
19,3.6,171.19
19,3.6,171.59
19,3.6,171.39
19,3.6,172.14
19,3.6,171.49
19,3.6,171.51
19,3.7,171.37
19,3.6,172.09
19,3.6,171.39
19,3.7,171.67
19,3.7,172.32
19,3.6,172.11
19,3.6,171.37
19,3.6,171.59
19,3.6,171.49
19,3.6,171.69
19,3.7,171.59
19,3.6,171.55
19,3.6,171.71
19,3.6,171.89
19,3.6,172.01
19,3.6,171.49
19,3.7,171.57
19,3.7,171.35
19,3.7,171.83
19,3.7,171.99
19,3.6,171.37
19,3.6,171.81
19,3.6,171.69
19,3.6,171.91
19,3.6,171.69
19,3.6,171.19
19,3.6,171.89
19,3.6,171.59
19,3.7,171.59
19,3.6,171.39
19,3.6,171.59
19,3.7,171.41
20,3.6,171.47
19,3.6,171.99
19,3.6,171.91
19,3.6,171.39
19,3.7,171.83
19,3.6,171.67
19,3.6,171.89
19,3.6,171.49
19,3.6,172.11
19,3.6,171.49
19,3.6,171.91
19,3.6,171.99
19,3.6,171.59
19,3.6,171.49
19,3.6,171.71
19,3.6,171.69
19,3.6,171.99
19,3.7,171.45
19,3.7,171.55
19,3.7,172.18
19,3.6,171.81
19,3.6,172.14
19,3.6,172.44
19,3.7,171.47
19,3.6,171.89
19,3.6,171.79
19,3.6,172.42
19,3.6,171.91
19,3.6,172.22
19,3.6,171.51
19,3.7,172.54
19,3.6,171.59
19,3.6,172.09
19,3.6,172.03
19,3.6,171.87
20,3.7,171.27
19,3.6,171.25
19,3.7,171.93
19,3.6,171.57
19,3.7,172.54
19,3.6,172.01
19,3.6,171.89
19,3.6,171.81
19,3.6,172.14
19,3.6,171.19
19,3.6,172.09
19,3.6,171.81
19,3.7,171.81
19,3.6,171.47
19,3.6,171.41
19,3.6,171.99
19,3.6,171.69
19,3.7,171.49
19,3.6,172.03
19,3.6,172.34
19,3.6,172.01
19,3.6,172.32
19,3.6,171.83
19,3.6,171.49
19,3.6,172.2
19,3.7,172.01
19,3.6,171.57
19,3.7,171.71
19,3.6,172.32
19,3.6,171.45
19,3.6,171.59
19,3.7,171.69
19,3.7,171.69
19,3.6,172.03
19,3.6,171.29
19,3.6,171.29
19,3.6,172.01
19,3.7,171.67
19,3.6,171.57
19,3.7,171.81
19,3.6,171.91
19,3.6,171.61
19,3.6,172.34
19,3.7,171.27
19,3.6,171.29
19,3.6,172.03
19,3.6,171.69
19,3.6,171.93
18,3.6,171.91
19,3.6,171.95
19,3.6,171.93
19,3.6,171.61
19,3.6,172.01
19,3.6,171.43
19,3.7,171.81
19,3.6,171.89
19,3.6,171.39
19,3.6,171.87
19,3.6,172.32
19,3.6,171.89
19,3.6,171.77
19,3.6,171.97
19,3.6,171.91
19,3.6,171.29
19,3.6,171.93
19,3.6,171.81
19,3.6,171.81
19,3.6,171.89
19,3.6,171.59
19,3.6,171.97
19,3.6,171.63
20,3.6,172.14
19,3.6,171.99
19,3.6,172.09
19,3.7,172.01
19,3.6,171.97
19,3.6,170.99
19,3.7,171.99
20,3.7,171.75
19,3.6,172.18
19,3.6,171.95
19,3.6,172.09
19,3.7,171.39
19,3.6,171.71
19,3.6,172.34
19,3.6,172.34
19,3.6,171.49
19,3.6,171.91
19,3.6,171.77
19,3.6,171.51
19,3.6,171.77
19,3.6,172.11
19,3.6,171.93
19,3.7,171.37
19,3.6,171.39
19,3.7,171.77
19,3.7,171.41
19,3.6,171.49
19,3.6,171.79
19,3.6,171.79
19,3.6,172.01
19,3.6,171.87
20,3.6,171.99
19,3.6,171.81
19,3.6,171.83
19,3.6,171.91
19,3.6,171.89
19,3.6,172.3
20,3.6,171.81
19,3.6,172.01
19,3.6,171.79
19,3.6,172.09
19,3.6,172.01
19,3.7,171.59
19,3.6,171.79
19,3.6,171.47
18,3.6,171.89
19,3.7,171.93
19,3.6,171.59
20,3.6,172.42
19,3.6,172.14
19,3.6,172.03
19,3.6,172.4
19,3.6,172.05
19,3.6,172.03
19,3.6,171.79
19,3.6,171.99
20,3.6,171.99
19,3.7,171.55
19,3.6,171.91
19,3.6,171.69
19,3.6,171.93
19,3.6,171.79
19,3.6,172.14
19,3.6,172.03
19,3.6,172.01
20,3.6,172.16
19,3.6,171.71
19,3.6,172.22
18,3.6,172.11
19,3.6,171.79
19,3.7,172.2
19,3.6,171.69
19,3.6,172.22
19,3.6,171.91
19,3.6,172.24
19,3.6,171.81
19,3.6,171.37
19,3.7,172.3
19,3.6,171.99
19,3.6,171.91
19,3.7,172.2
19,3.6,172.09
19,3.6,172.22
19,3.6,171.69
19,3.6,172.3
20,3.6,171.83
19,3.6,171.99
18,3.6,172.11
19,3.6,171.99
19,3.6,172.01
19,3.6,172.01
19,3.6,172.24
19,3.6,172.11
19,3.6,171.61
19,3.6,171.89
19,3.6,171.91
20,3.6,172.01
19,3.6,172.4
19,3.6,172.01
19,3.6,171.79
19,3.6,172.14
19,3.6,171.83
19,3.6,171.93
19,3.6,171.49
19,3.6,172.16
19,3.6,172.32
19,3.6,171.89
19,3.6,172.34
19,3.6,172.09
18,3.6,171.81
19,3.6,171.99
19,3.6,172.01
19,3.6,171.81
19,3.6,172.11
19,3.6,171.91
19,3.6,171.89
19,3.6,172.22
19,3.6,172.09
19,3.6,172.11
19,3.6,171.83
19,3.6,172.11
19,3.6,172.22
19,3.6,172.32
19,3.6,171.79
19,3.6,171.91
19,3.6,172.24
19,3.6,171.61
19,3.6,172.24
19,3.6,171.91
19,3.6,172.52
19,3.6,172.42
19,3.6,172.2
19,3.6,171.79
19,3.6,172.03
19,3.6,172.11
19,3.6,171.81
19,3.6,172.09
19,3.6,172.24
19,3.6,171.69
19,3.6,172.32
19,3.6,172.24
19,3.6,172.01
19,3.6,172.34
19,3.6,172.22
19,3.6,171.99
19,3.6,172.44
19,3.6,172.3
19,3.6,171.41
19,3.6,172.11
19,3.6,171.89
19,3.6,172.01
19,3.6,171.99
19,3.6,172.11
19,3.7,171.97
19,3.6,171.89
19,3.6,171.79
19,3.6,171.71
19,3.6,171.79
19,3.6,171.69
19,3.6,171.71
19,3.6,171.99
19,3.6,172.2
18,3.6,172.52
19,3.6,172.09
19,3.6,171.49
19,3.7,171.97
19,3.6,172.66
19,3.6,171.59
19,3.6,172.11
19,3.6,172.32
19,3.6,172.01
19,3.6,172.66
19,3.7,172.18
19,3.6,172.34
19,3.6,171.91
19,3.6,172.32
19,3.6,172.42
19,3.7,172.22
19,3.6,171.83
19,3.6,172.03
19,3.6,171.93
19,3.6,172.34
19,3.6,171.91
19,3.6,172.34
19,3.6,171.93
19,3.6,171.71
19,3.6,171.79
19,3.7,171.77
19,3.6,172.01
19,3.6,172.11
19,3.6,172.03
19,3.6,172.11
18,3.6,171.71
19,3.6,172.54
19,3.6,171.81
19,3.6,172.42
19,3.6,171.91
19,3.7,171.57
19,3.6,171.69
19,3.6,172.34
19,3.6,172.34
19,3.6,172.36
19,3.6,172.24
19,3.6,171.59
19,3.6,172.14
19,3.6,172.64
19,3.6,172.32
19,3.6,172.24
19,3.6,172.01
19,3.6,171.95
19,3.6,172.11
19,3.6,172.14
19,3.6,171.93
19,3.6,172.03
19,3.6,172.42
19,3.6,172.09
19,3.6,172.14
19,3.6,172.03
19,3.6,172.01
19,3.6,171.83
19,3.6,172.24
19,3.6,172.01
19,3.6,172.62
19,3.6,171.99
19,3.6,172.85
19,3.6,172.32
19,3.6,172.2
19,3.6,171.69
19,3.6,172.03
19,3.6,171.89
19,3.6,172.34
19,3.6,172.24
19,3.6,171.59
19,3.6,172.03
19,3.6,172.09
19,3.6,171.93
19,3.6,172.24
19,3.6,172.75
19,3.6,172.75
19,3.6,172.24
19,3.6,171.99
19,3.6,172.46
19,3.6,171.99
19,3.6,172.11
19,3.6,172.46
19,3.7,171.57
19,3.6,172.11
19,3.6,172.11
19,3.6,171.71
19,3.6,172.32
19,3.6,172.34
19,3.6,172.87
19,3.6,171.83
18,3.6,171.93
19,3.6,172.44
19,3.6,172.24
19,3.6,172.22
19,3.6,172.03
19,3.6,172.09
19,3.6,172.01
19,3.6,172.2
19,3.6,172.14
19,3.6,172.42
19,3.6,172.52
19,3.6,171.83
19,3.6,172.42
19,3.6,172.24
19,3.6,172.73
19,3.6,172.01
18,3.6,172.52
19,3.6,172.01
19,3.6,171.53
19,3.6,172.26
19,3.6,171.61
19,3.6,172.32
19,3.6,172.42
19,3.6,171.83
19,3.6,172.11
19,3.6,172.54
19,3.6,171.81
19,3.6,171.51
19,3.6,172.44
19,3.6,172.66
19,3.6,172.54
19,3.6,171.71
19,3.6,172.46
19,3.6,172.01
19,3.6,172.52
19,3.6,172.42
19,3.6,172.3
19,3.6,172.44
19,3.6,172.26
19,3.6,172.22
19,3.6,172.11
19,3.6,171.91
19,3.6,172.44
19,3.6,171.99
19,3.7,172.07
19,3.6,172.42
19,3.6,172.3
19,3.6,171.89
19,3.6,172.44
19,3.6,172.01
19,3.6,172.64
19,3.6,172.22
19,3.6,172.14
19,3.6,172.58
19,3.6,172.11
19,3.6,172.01
19,3.6,172.22
19,3.6,172.95
19,3.6,172.44
19,3.6,171.91
19,3.6,172.52
19,3.6,172.03
19,3.6,172.01
19,3.6,171.99
19,3.6,172.26
19,3.6,171.91
19,3.6,172.85
19,3.6,172.09
19,3.6,172.44
19,3.6,172.46
20,3.6,172.46
19,3.6,172.2
19,3.6,172.46
19,3.6,172.66
19,3.6,172.62
19,3.6,172.36
19,3.6,172.32
19,3.6,172.01
19,3.7,172.18
19,3.6,172.09
19,3.6,172.42
19,3.6,172.73
19,3.6,172.73
19,3.6,172.54
19,3.6,172.73
19,3.6,172.24
19,3.6,172.66
19,3.6,172.34
19,3.6,172.64
19,3.6,172.56
19,3.6,172.52
19,3.6,172.44
19,3.6,172.01
19,3.6,172.46
19,3.6,172.36
19,3.6,171.99
19,3.6,172.32
19,3.6,172.64
19,3.6,172.01
19,3.6,172.24
19,3.6,172.34
19,3.6,172.66
18,3.6,171.95
19,3.6,172.64
19,3.6,171.99
19,3.6,172.42
19,3.6,172.14
19,3.6,172.42
19,3.6,171.81
19,3.6,172.34
19,3.6,172.22
19,3.6,172.62
19,3.6,172.16
19,3.6,172.54
19,3.6,172.54
19,3.6,172.32
19,3.6,172.24
19,3.6,172.34
19,3.6,172.01
19,3.6,172.44
19,3.6,172.34
19,3.6,172.89
19,3.6,172.11
19,3.6,172.56
19,3.6,171.99
19,3.6,171.91
19,3.6,172.64
19,3.6,172.87
19,3.6,172.75
19,3.6,171.93
19,3.6,172.77
19,3.6,172.77
19,3.6,172.24
19,3.6,172.05
19,3.6,172.26
19,3.6,172.01
19,3.6,172.22
19,3.6,172.73
19,3.6,172.56
19,3.6,172.36
19,3.6,172.34
19,3.6,172.24
18,3.6,172.11
19,3.6,172.64
19,3.6,172.14
19,3.6,172.11
19,3.6,172.44
19,3.6,172.34
19,3.6,172.44
19,3.6,172.24
19,3.6,172.14
19,3.6,172.32
19,3.6,172.16
19,3.6,172.09
19,3.6,172.14
19,3.6,171.91
19,3.6,172.52
19,3.6,172.01
18,3.6,172.22
19,3.6,172.85
19,3.6,172.69
19,3.6,172.44
19,3.6,172.52
19,3.6,172.09
19,3.6,172.01
19,3.6,172.26
19,3.6,171.81
19,3.6,172.54
19,3.6,172.24
19,3.6,172.54
19,3.6,172.14
19,3.6,172.66
19,3.6,172.79
19,3.6,172.03
19,3.6,172.44
19,3.6,171.95
19,3.6,172.46
19,3.6,172.56
19,3.6,172.24
19,3.6,171.95
19,3.6,172.01
19,3.6,172.26
19,3.6,172.77
19,3.6,172.01
19,3.6,172.22
19,3.6,172.3
19,3.6,172.64
19,3.6,172.16
18,3.6,172.32
19,3.6,172.75
19,3.6,172.3
18,3.6,171.99
19,3.6,172.75
19,3.6,172.14
19,3.6,172.95
19,3.6,172.32
19,3.6,172.79
19,3.6,172.46
19,3.6,172.42
19,3.6,172.62
19,3.6,172.22
19,3.6,172.32
19,3.6,173.09
19,3.6,172.09
19,3.6,172.22
19,3.6,172.44
19,3.6,172.54
19,3.6,172.52
19,3.6,172.22
19,3.6,173.18
19,3.6,172.14
19,3.6,172.26
19,3.6,171.81
19,3.6,172.46
19,3.6,172.75
19,3.6,172.32
19,3.6,172.54
19,3.6,172.44
19,3.6,172.69
19,3.6,172.38
18,3.6,173.07
19,3.6,172.64
19,3.6,172.54
19,3.6,172.52
19,3.6,172.46
19,3.6,172.01
19,3.6,172.64
18,3.6,172.89
19,3.6,172.34
19,3.6,172.77
19,3.6,172.6
19,3.6,172.85
19,3.6,173.07
19,3.6,172.97
19,3.6,172.34
19,3.6,172.89
19,3.6,172.87
19,3.6,172.14
19,3.6,172.36
19,3.6,172.77
19,3.6,172.97
19,3.6,172.54
19,3.6,172.64
19,3.6,171.95
19,3.6,172.85
19,3.6,172.73
18,3.6,172.62
19,3.6,172.05
19,3.6,172.34
18,3.6,172.44
19,3.6,172.44
19,3.6,172.95
19,3.6,172.14
19,3.6,172.34
19,3.6,172.16
18,3.6,172.01
19,3.6,172.56
19,3.6,172.66
19,3.6,172.24
19,3.6,172.54
19,3.6,172.24
19,3.6,172.56
19,3.6,172.24
19,3.6,172.26
19,3.6,172.64
19,3.6,172.75
19,3.6,172.77
19,3.6,172.54
19,3.6,172.44
19,3.6,172.77
20,3.6,172.54
19,3.6,172.97
19,3.6,172.14
19,3.6,172.44
19,3.6,172.32
19,3.6,172.03
19,3.6,173.07
18,3.6,172.69
19,3.6,172.36
19,3.6,172.44
19,3.6,172.87
19,3.6,172.75
19,3.6,172.58
19,3.6,172.44
19,3.6,172.44
19,3.6,172.44
19,3.6,172.32
19,3.6,172.62
19,3.6,172.44
19,3.6,173.07
19,3.6,172.79
19,3.6,172.46
19,3.6,172.4
19,3.6,172.87
19,3.6,172.46
19,3.6,172.54
19,3.6,172.87
19,3.6,172.54
19,3.6,172.99
19,3.6,172.22
19,3.6,172.66
19,3.6,172.77
19,3.6,172.69
19,3.6,172.56
19,3.6,172.16
19,3.6,172.52
19,3.6,172.85
19,3.6,172.66
19,3.6,172.75
19,3.6,172.87
19,3.6,172.66
18,3.6,172.22
19,3.6,172.85
19,3.6,172.64
19,3.6,173.09
18,3.6,171.75
19,3.6,172.66
19,3.6,172.54
19,3.6,172.85
19,3.6,172.64
19,3.6,172.56
19,3.6,172.22
19,3.6,172.85
19,3.6,173.07
18,3.6,172.42
19,3.6,172.77
19,3.6,173.3
19,3.6,172.64
19,3.6,172.22
19,3.6,172.89
19,3.6,172.44
19,3.6,172.85
19,3.6,172.24
19,3.6,172.75
19,3.6,172.48
19,3.6,172.95
19,3.6,172.87
19,3.6,172.05
19,3.6,172.24
19,3.6,172.32
19,3.6,172.75
19,3.6,172.34
19,3.6,172.77
19,3.6,172.87
19,3.6,172.11
19,3.6,173.28
19,3.6,172.64
19,3.6,173.28
19,3.6,172.34
19,3.6,172.44
19,3.6,172.97
19,3.6,173.07
19,3.6,172.64
19,3.6,173.09
19,3.6,172.42
19,3.6,172.75
19,3.6,172.85
19,3.6,173.18
19,3.6,172.34
19,3.6,172.24
19,3.6,172.44
19,3.6,173.07
19,3.6,173.3
19,3.6,172.64
19,3.6,172.54
19,3.6,172.64
19,3.6,173.07
19,3.6,172.34
19,3.6,173.09
19,3.6,172.87
19,3.6,172.87
19,3.6,172.34
19,3.6,173.16
19,3.6,173.01
19,3.6,172.64
20,3.6,172.34
18,3.6,172.01
19,3.6,172.36
19,3.6,172.64
19,3.6,172.64
19,3.6,172.14
19,3.6,172.87
19,3.6,172.56
19,3.6,172.99
19,3.6,172.97
19,3.6,172.97
19,3.6,172.77
19,3.6,172.44
19,3.6,172.99
19,3.6,173.07
19,3.6,172.85
18,3.6,172.32
19,3.6,172.97
19,3.6,172.66
19,3.6,172.89
19,3.6,172.97
19,3.6,172.64
19,3.6,172.75
19,3.6,172.64
19,3.6,171.93
19,3.6,172.85
19,3.6,172.85
19,3.6,172.54
19,3.6,172.16
19,3.6,172.44
19,3.6,172.85
19,3.6,172.54
19,3.6,172.79
19,3.6,172.58
19,3.6,172.99
19,3.6,172.87
19,3.6,172.64
19,3.6,172.66
19,3.6,173.05
19,3.6,172.97
19,3.6,173.07
19,3.6,172.75
19,3.6,173.4
19,3.6,172.66
19,3.6,172.77
19,3.6,173.18
19,3.6,172.16
19,3.6,172.87
19,3.6,172.87
19,3.6,172.46
19,3.6,172.66
19,3.6,173.28
19,3.6,172.46
19,3.6,172.75
19,3.6,172.87
19,3.6,172.77
19,3.6,172.52
19,3.6,173.09
19,3.6,172.26
19,3.6,172.83
19,3.6,172.5
19,3.6,172.97
19,3.6,172.34
19,3.6,172.64
19,3.6,172.22
19,3.6,173.07
19,3.6,172.56
19,3.6,172.34
19,3.6,173.07
19,3.6,173.3
19,3.6,173.28
19,3.6,172.99
19,3.6,173.07
19,3.6,173.12
19,3.6,172.85
19,3.6,172.97
19,3.6,172.64
19,3.6,172.97
19,3.6,172.99
19,3.6,172.95
19,3.6,173.28
19,3.6,172.54
19,3.6,172.34
19,3.6,172.66
19,3.6,172.87
19,3.6,173.2
19,3.6,172.75
19,3.6,172.97
19,3.6,172.58
19,3.6,172.64
19,3.6,172.64
19,3.6,172.14
19,3.6,173.3
19,3.6,173.51
19,3.6,172.85
19,3.6,173.3
19,3.6,173.28
19,3.6,172.89
19,3.6,172.95
19,3.6,173.38
19,3.6,172.66
19,3.6,172.85
19,3.6,172.64
19,3.6,172.87
19,3.6,173.18
19,3.6,172.48
19,3.6,172.73
19,3.6,172.62
19,3.6,172.87
19,3.6,172.46
19,3.6,172.44
19,3.6,172.46
19,3.6,172.64
19,3.6,172.54
19,3.6,173.16
19,3.6,172.95
19,3.6,172.93
19,3.6,172.79
19,3.6,173.09
19,3.6,173.3
19,3.6,173.2
19,3.6,172.99
19,3.6,173.03
19,3.6,172.64
19,3.6,172.75
18,3.6,172.34
19,3.6,172.97
19,3.6,173.4
19,3.6,172.56
19,3.6,172.64
19,3.6,172.89
19,3.6,173.16
19,3.6,172.66
19,3.6,172.24
19,3.6,172.73
19,3.6,173.09
19,3.6,172.87
19,3.6,172.87
19,3.6,172.77
19,3.6,172.64
19,3.6,172.87
19,3.6,172.89
19,3.6,172.77
19,3.6,173.2
19,3.6,172.69
19,3.6,172.75
19,3.6,172.79
19,3.6,173.18
19,3.6,172.99
19,3.6,172.77
19,3.6,172.34
19,3.6,173.18
19,3.6,172.58
19,3.6,173.22
19,3.6,173.16
19,3.6,173.2
19,3.6,173.07
19,3.6,172.93
20,3.6,172.16
19,3.6,172.97
19,3.6,172.79
19,3.6,173.07
19,3.6,173.18
19,3.6,172.66
19,3.6,172.56
19,3.6,172.46
19,3.6,172.56
19,3.6,173.18
19,3.6,172.54
19,3.6,173.07
19,3.6,172.99
19,3.6,172.56
19,3.6,172.79
19,3.6,172.87
19,3.6,172.99
19,3.6,172.56
19,3.6,172.95
19,3.6,172.97
19,3.6,172.64
19,3.6,172.89
19,3.6,173.09
19,3.6,172.99
19,3.6,173.2
19,3.6,173.07
19,3.6,173.18
19,3.6,173.18
19,3.6,173.4
19,3.6,173.26
19,3.6,172.97
19,3.6,172.73
19,3.6,172.46
19,3.6,172.79
19,3.6,172.89
19,3.6,173.32
19,3.6,173.49
19,3.6,172.87
19,3.6,172.97
19,3.6,172.75
19,3.6,172.95
19,3.6,172.69
19,3.6,172.56
19,3.6,172.75
19,3.6,173.07
19,3.6,173.3
19,3.6,172.97
19,3.6,173.09
19,3.6,172.99
19,3.6,172.89
19,3.6,172.99
19,3.6,173.53
19,3.6,173.71
19,3.6,172.97
19,3.6,172.89
19,3.6,173.51
19,3.6,173.3
19,3.6,172.56
19,3.6,172.85
19,3.6,173.3
19,3.6,172.95
19,3.6,173.42
19,3.6,172.97
19,3.6,172.89
19,3.6,173.18
19,3.6,172.97
19,3.6,173.05
19,3.6,173.16
19,3.6,172.48
19,3.6,173.18
19,3.6,173.12
19,3.6,173.07
19,3.6,172.87
19,3.6,172.87
19,3.6,172.99
19,3.6,172.6
19,3.6,172.69
19,3.6,172.97
19,3.6,172.66
19,3.6,172.87
19,3.6,172.97
19,3.6,172.99
19,3.6,172.54
19,3.6,173.2
19,3.6,173.2
19,3.6,172.58
19,3.6,173.4
19,3.6,173.12
19,3.6,172.58
19,3.6,173.4
19,3.6,172.58
19,3.6,172.64
19,3.6,173.05
19,3.6,173.4
19,3.6,172.97
19,3.6,173.09
19,3.6,173.4
19,3.6,172.26
19,3.6,172.62
19,3.6,172.89
19,3.6,172.79
19,3.6,172.99
19,3.6,172.58
19,3.6,172.91
19,3.6,172.66
19,3.6,173.3
19,3.6,172.97
19,3.6,172.97
19,3.6,172.87
19,3.6,172.77
19,3.6,173.09
20,3.6,172.77
19,3.6,172.87
19,3.6,173.01
19,3.6,172.79
19,3.6,172.91
19,3.6,172.97
19,3.6,173.53
19,3.6,173.2
19,3.6,172.64
19,3.6,172.89
19,3.6,172.89
19,3.6,173.4
19,3.6,172.99
19,3.6,173.2
19,3.6,173.07
19,3.6,173.05
19,3.6,173.28
19,3.6,173.63
18,3.6,172.97
19,3.6,172.85
19,3.6,172.66
19,3.6,173.38
19,3.6,172.22
19,3.6,173.3
19,3.6,172.79
19,3.6,172.69
19,3.6,173.07
19,3.6,173.73
19,3.6,173.63
19,3.6,173.28
19,3.6,173.71
19,3.6,173.38
19,3.6,172.79
19,3.6,173.18
19,3.6,172.87
19,3.6,172.38
19,3.6,172.89
19,3.6,172.87
19,3.6,172.69
19,3.6,172.87
20,3.6,172.79
19,3.6,172.64
19,3.6,172.66
19,3.6,172.79
19,3.6,173.73
20,3.6,172.66
19,3.6,172.99
19,3.6,172.79
19,3.6,173.18
19,3.6,173.28
19,3.6,173.63
19,3.6,173.38
19,3.6,173.28
19,3.6,173.12
19,3.6,173.28
19,3.6,173.09
19,3.6,173.07
19,3.6,173.2
19,3.6,173.22
19,3.6,173.61
19,3.6,173.09
19,3.6,172.79
19,3.6,173.71
19,3.6,173.2
19,3.6,173.55
19,3.6,173.22
19,3.6,173.2
19,3.6,173.2
19,3.6,172.99
19,3.6,173.05
